,player_name,teams_played_for,league,games,minutes_played,goals,npg,assists,xG,xA,npxG,xG90,xA90,npxG90,position,shots,key_passes,yellow_cards,red_cards,xGBuildup,xGChain,trID,team0ID,team1ID
10,André Ayew,Swansea,EPL,34,2967,12,12,2,8.462969841435552,2.3377326708287,8.462969841435552,0.2567129375561846,0.0709120122597179,0.2567129375561846,F M,67,23,5,0,3.83033540006727,12.215985130518677,45403,2288,0
11,Diego Costa,Chelsea,EPL,28,2386,12,12,6,12.080561252310872,2.8887829119339585,12.080561252310872,0.4556791754853221,0.1089649882959162,0.4556791754853221,F S,68,30,8,0,5.290680217556655,18.07464148849249,44779,631,0
12,Anthony Martial,Manchester United,EPL,31,2632,11,11,4,7.273542748764157,6.173325615003705,7.273542748764157,0.2487153675489263,0.2110939609993668,0.2487153675489263,F M S,57,37,2,0,5.890168622136116,15.5774281360209,182877,985,0
13,Gylfi Sigurdsson,Swansea,EPL,36,2921,11,8,3,7.710647851228714,5.4298335667699575,5.427141267806292,0.2375755928143048,0.1673005891849696,0.1672176357762979,F M S,88,57,6,0,4.88439579308033,10.766502061858771,90466,2288,0
14,Georginio Wijnaldum,Newcastle United,EPL,38,3178,11,10,5,7.928207719698548,3.817440377548337,7.1670388747006655,0.2245244476944208,0.10810875833208,0.2029683759355128,M S,54,47,1,0,5.733466842211783,14.63786890078336,49499,762,0
15,Sadio Mané,Southampton,EPL,37,2614,11,11,6,12.514566510915756,5.139248859137297,11.753397673368454,0.4308764292205119,0.1769442988991418,0.4046693919675443,F M S,86,41,4,2,5.373993405140936,17.627265740185976,200512,180,0
16,Graziano Pellè,Southampton,EPL,30,2167,11,11,6,7.350174624472856,3.987357068806887,7.350174624472856,0.3052679816347748,0.1656032008272357,0.3052679816347748,F S,80,37,6,0,3.892818572930992,13.013468904420732,29594,180,0
17,Marko Arnautovic,Stoke,EPL,34,2836,11,8,6,12.059161096811296,6.117620061151683,9.775691270828249,0.3826955214079748,0.194141680360949,0.3102299768598527,F M S,70,50,2,0,6.815893989987671,18.740881353616714,41384,512,0
18,Roberto Firmino,Liverpool,EPL,31,2005,10,10,7,7.131028613075614,5.39667608961463,7.131028613075614,0.3200960474697283,0.2422448120026517,0.3200960474697283,F M S,63,49,1,0,6.829728804528713,16.398779906332493,131789,31,0
19,Dele Alli,Tottenham,EPL,33,2490,10,10,9,8.315971275791526,6.802972698584199,8.315971275791526,0.3005772750286093,0.2458905794668987,0.3005772750286093,M S,74,55,7,0,6.46188039239496,18.69967341888696,207929,148,0
20,Shane Long,Southampton,EPL,28,2114,10,10,4,10.61738402955234,2.712640970014036,10.61738402955234,0.4520172954870911,0.1154861340119504,0.4520172954870911,F M S,64,33,2,0,3.420834032818675,13.091040017083287,37304,180,0
21,Dimitri Payet,West Ham,EPL,30,2576,9,9,12,5.74861828610301,11.665764695033433,5.74861828610301,0.2008445829772014,0.4075771826680934,0.2008445829772014,F M S,69,119,3,0,6.889103649184108,16.93307714909315,37647,379,0
22,Andy Carroll,West Ham,EPL,27,1411,9,8,2,6.137790015898645,2.761613873764873,5.37662114854902,0.39149617394109,0.176148298113989,0.3429453602901572,F S,56,20,2,0,3.0700844088569283,8.77135931700468,48066,379,0
23,Christian Benteke,Liverpool,EPL,29,1496,9,8,3,9.98186818882823,2.7818555179983377,9.22069937363267,0.600513460557848,0.1673576180613973,0.5547212190019654,F S,61,31,2,0,1.2525702472776177,10.235846016556025,50201,31,0
24,Aleksandar Mitrovic,Newcastle United,EPL,34,2103,9,7,4,10.339356865733862,2.224446185864508,8.817019175738096,0.4424831754237031,0.0951974116632457,0.3773332029559813,F S,79,30,4,2,2.872402520850301,10.392625395208595,51152,762,0
25,Salomón Rondón,West Bromwich Albion,EPL,34,2581,9,9,2,9.896931395865977,1.9187825126573443,9.896931395865977,0.3451080300766904,0.0669083402321429,0.3451080300766904,F S,71,28,1,1,2.5629016431048512,9.41314269322902,80197,984,0
26,Daniel Sturridge,Liverpool,EPL,14,981,8,8,1,5.74158351123333,0.5159464338794351,5.74158351123333,0.5267507808470945,0.0473345352182967,0.5267507808470945,F S,48,7,0,0,1.6658320389688015,7.218587189912796,47082,31,0
27,Philippe Coutinho,Liverpool,EPL,26,2019,8,8,5,6.496308712288737,5.286337033845484,6.496308712288737,0.2895828549311472,0.2356465245399175,0.2895828549311472,F M S,111,50,2,1,6.78550577070564,16.146169386804104,80444,31,0
28,Michail Antonio,West Ham,EPL,26,2074,8,8,3,5.896231018938124,2.8487461023032665,5.896231018938124,0.2558634482663602,0.1236196476409324,0.2558634482663602,D F M S,54,24,3,0,4.37821155693382,10.222167086787522,104124,379,0
29,Ross Barkley,Everton,EPL,38,3102,8,6,8,8.793573524802923,5.907710941508412,7.271235790103674,0.2551326941432182,0.1714036056530487,0.2109642879140331,M S,95,56,4,0,11.840944326482711,20.87610214017332,131978,29,0
30,Kelechi Iheanacho,Manchester City,EPL,26,727,8,8,1,4.937834335491061,1.585575483739376,4.937834335491061,0.6112862313537765,0.1962885743281208,0.6112862313537765,F M S,28,14,1,0,1.1206866605207324,6.36071580927819,295330,281,0
31,Wayne Rooney,Manchester United,EPL,28,2411,8,7,6,7.317090217024088,4.480130920186639,6.555921349674463,0.2731389960730684,0.1672384001728732,0.2447253925635428,F M S,72,43,4,0,5.08139281347394,13.66494182869792,3332,985,0
32,Kevin De Bruyne,Manchester City,EPL,25,2006,7,7,9,4.308096021413803,8.332030825316906,4.308096021413803,0.1932844675609383,0.3738199273571892,0.1932844675609383,M S,49,81,2,0,8.064571473747492,16.136466838419437,88755,281,0
33,Mark Noble,West Ham,EPL,37,3221,7,4,4,3.879514498636128,3.2432405184954405,1.5960079059004784,0.1083999704679451,0.0906214364062681,0.0445950672247882,M,34,50,8,1,8.08805356360972,10.757458293810489,31835,379,0
34,Jordan Ayew,Aston Villa,EPL,30,2356,7,6,0,4.692514806985855,1.472521617077291,3.931345973163843,0.1792556590104953,0.0562508257796927,0.1501787510970907,F M S,59,18,6,1,1.8964077848941088,5.213557398878038,108354,405,0
35,Pedro,Chelsea,EPL,29,2061,7,7,2,6.120481324382126,4.614513913169503,6.120481324382126,0.2672699268289138,0.2015071577803276,0.2672699268289138,M S,57,42,3,0,6.954227411188185,16.050377681851387,65278,631,0
36,Dieumerci Mbokani,Norwich,EPL,29,1568,7,7,1,6.585033476352692,1.5376297887414694,6.585033476352692,0.3779674826988152,0.0882568118537833,0.3779674826988152,F S,37,25,0,0,1.3139004409313202,7.872767519205809,44624,1123,0
37,Dusan Tadic,Southampton,EPL,34,2318,7,6,12,6.41793198697269,8.644177986308932,5.656763209030032,0.2491863152836678,0.3356238217289922,0.219632738918336,M S,57,74,2,0,5.140119482763112,17.13092466816306,36139,180,0
38,Bojan,Stoke,EPL,27,1741,7,5,1,4.585221365094185,1.803874184377492,3.0629204362630844,0.2370303979658108,0.0932502450281299,0.158335921461044,F M S,36,26,2,0,4.417732667177916,8.15726572740823,44675,512,0
39,Joshua King,Bournemouth,EPL,31,1931,6,6,2,5.712771249935031,3.5359691940248013,5.712771249935031,0.266260700411265,0.1648043642994469,0.266260700411265,F M S,55,25,1,0,1.439363314770162,9.763270203024147,91059,989,0
40,Mesut Özil,Arsenal,EPL,35,3065,6,6,19,7.923179539851844,17.618861474096775,7.923179539851844,0.2326545378749318,0.5173564543780456,0.2326545378749318,M,48,146,4,0,18.35121105238796,32.78600184805691,35664,11,0
41,Manuel Lanzini,West Ham,EPL,26,1941,6,6,2,4.531228530220687,2.836365611292422,4.531228530220687,0.2101033321586099,0.1315161798126316,0.2101033321586099,F M S,48,33,3,0,5.984104221686721,12.43802509829402,135853,379,0
42,Juan Mata,Manchester United,EPL,38,2907,6,5,5,6.460016001015902,5.284316262230277,5.698847133666277,0.2000004953874892,0.163601122669668,0.1764348957791417,M S,57,53,4,1,7.583368531428277,15.26788162626326,44068,985,0
43,Raheem Sterling,Manchester City,EPL,31,1943,6,6,2,7.149217206053436,3.2466240972280502,7.149217206053436,0.3311526240580593,0.1503840292076811,0.3311526240580593,F M S,52,35,1,0,4.698833643458784,14.019068100489676,134425,281,0
44,Christian Eriksen,Tottenham,EPL,35,2950,6,6,13,5.512104779481888,9.80885277595371,5.512104779481888,0.168165908526566,0.2992531355375708,0.168165908526566,M S,100,115,2,0,14.476947259157896,22.975157104432583,69633,148,0
45,Bafétimbi Gomis,Swansea,EPL,33,1685,6,5,0,6.0983281917870045,2.412054991349578,5.337159354239702,0.3257267283447064,0.1288337977575442,0.2850708260424767,F S,59,17,0,0,2.369195959530771,8.543972682207823,22388,2288,0
46,Leonardo Ulloa,Leicester,EPL,29,942,6,5,2,6.906460586935282,1.4666873449459672,6.14529174938798,0.6598529223186574,0.1401293641668121,0.5871297849733739,F S,34,14,0,0,3.4823960699141026,9.505025332793592,54890,1003,0
47,Ayoze Pérez,Newcastle United,EPL,34,2046,6,6,2,3.7956571336835614,2.8947350550442934,3.7956571336835614,0.1669643900447315,0.1273343865855261,0.1669643900447315,F M S,50,30,4,0,3.6317481794394553,8.319603050127625,246968,762,0
48,Nathan Redmond,Norwich,EPL,35,2321,6,6,3,3.4319806415587664,3.6447910321876407,3.4319806415587664,0.133079818069922,0.1413318366638895,0.133079818069922,M S,54,45,0,0,6.095175022259355,9.672528069466352,129078,1123,0
49,Yaya Touré,Manchester City,EPL,32,2345,6,5,5,5.6632938254624605,4.417275244370103,4.90212500281632,0.2173545604655102,0.1695329518095135,0.1881412581038246,M S,77,44,3,0,8.8404127554968,13.864026084542274,13091,281,0
50,Callum Wilson,Bournemouth,EPL,13,769,5,4,0,2.346484623849392,1.0842653438448906,1.585315726697445,0.2746210873165738,0.1268971143641614,0.1855376013039922,F S,17,7,0,0,0.8096784092485905,3.301329083740711,123682,989,0
51,Divock Origi,Liverpool,EPL,16,660,5,5,1,3.354849353432656,0.5015551578253508,3.354849353432656,0.4574794572862712,0.0683938851580023,0.4574794572862712,F S,24,9,0,0,0.2603827342391014,3.105510575696826,148368,31,0
52,James Milner,Liverpool,EPL,28,2428,5,4,11,3.398423217236996,5.385004932060838,2.637254394590854,0.1259712065697403,0.1996089142856159,0.0977565467517203,F M,39,61,9,1,6.059816907159984,9.69875560887158,3333,31,0
53,Theo Walcott,Arsenal,EPL,28,1374,5,5,2,8.38653053343296,2.037456994876265,8.38653053343296,0.5493360611418969,0.133457881760454,0.5493360611418969,F M S,45,17,0,0,5.334492582827807,14.590719863772392,33713,11,0
54,Aaron Ramsey,Arsenal,EPL,31,2624,5,5,4,8.614328717812896,4.046240143477917,8.614328717812896,0.2954609697420581,0.1387811024820932,0.2954609697420581,M S,69,37,4,0,14.176449932157992,23.282549403607845,50057,11,0
55,Scott Dann,Crystal Palace,EPL,35,3150,5,5,1,2.536344933323562,0.6298004258424044,2.536344933323562,0.0724669980949589,0.0179942978812115,0.0724669980949589,D,29,10,7,0,1.7568385610356927,1.9616105472669003,62688,873,0
56,Yohan Cabaye,Crystal Palace,EPL,33,2728,5,2,1,6.714800728484988,3.2374558560550213,3.670125314965844,0.2215293495467921,0.1068075612334867,0.1210818469013658,M S,67,50,7,0,4.280717298388481,7.653646590188146,29434,873,0
57,Yannick Bolasie,Crystal Palace,EPL,26,2075,5,5,3,4.791509328410029,3.785496371798217,4.791509328410029,0.2078245009912784,0.1641902040779949,0.2078245009912784,F M S,57,23,2,0,1.928498043678701,7.913272911682725,75471,873,0
58,Connor Wickham,Crystal Palace,EPL,21,1328,5,4,3,4.3181038200855255,0.8700869055464864,3.556934989988804,0.2926425781684467,0.0589667330566142,0.2410573411890002,F M S,34,12,1,0,1.5450101364403963,4.547878505662084,95435,873,0
59,Cheikhou Kouyaté,West Ham,EPL,34,3017,5,5,2,5.835476703941822,1.381303396075964,5.835476703941822,0.1740778599120861,0.0412056034626572,0.1740778599120861,D M,45,21,5,1,5.815709551796317,10.393915118649602,66934,379,0
60,Marcus Rashford,Manchester United,EPL,11,870,5,5,2,3.0254472196102142,0.7597787007689476,3.0254472196102142,0.312977298580367,0.0785977966312704,0.312977298580367,F,16,6,0,0,1.242960972711444,4.797226171940565,258923,985,0
61,Aaron Lennon,Everton,EPL,25,1534,5,5,0,2.226095214486122,1.697952676564455,2.226095214486122,0.1306053254913631,0.0996191270474582,0.1306053254913631,F M S,18,23,1,0,1.903738835826516,5.5353928580880165,14221,29,0
62,Arouna Koné,Everton,EPL,25,1464,5,5,4,4.518552992492914,2.1345716193318367,4.518552992492914,0.2777798970794824,0.1312236651228588,0.2777798970794824,F M S,36,14,1,0,3.845096291042864,9.301972540095448,8552,29,0
63,Erik Lamela,Tottenham,EPL,34,2404,5,5,9,6.299697786569595,8.934911780059338,6.299697786569595,0.2358455910113409,0.3345016889373296,0.2358455910113409,M S,58,75,9,0,9.443459937348962,19.199189154431224,111630,148,0
64,Diafra Sakho,West Ham,EPL,21,1539,5,5,1,7.360720621421933,1.898999038152397,7.360720621421933,0.430451498328768,0.1110525753305495,0.430451498328768,F M S,48,14,3,0,1.3451783787459135,8.050170630216599,120610,379,0
65,Rudy Gestede,Aston Villa,EPL,32,1632,5,5,2,5.696741301566362,1.426242113113403,5.696741301566362,0.3141585276599097,0.0786530577084597,0.3141585276599097,F S,61,15,2,0,0.9677264168858528,5.786226033233106,39908,405,0
66,Cesc Fàbregas,Chelsea,EPL,37,2901,5,3,7,3.869542864151299,8.421024333685637,2.347205144353211,0.1200478654855625,0.2612520475807333,0.0728191875187138,M S,45,67,5,0,14.364742730744185,19.53799346741289,8806,631,0
67,Willian,Chelsea,EPL,35,2766,5,5,6,4.427535548806191,7.687527693808079,4.427535548806191,0.1440629788114812,0.2501364759373561,0.1440629788114812,M S,60,81,5,0,6.594237174838781,13.175751902163029,52769,631,0
68,Fabio Borini,Sunderland,EPL,26,1913,5,4,2,4.934595498256385,1.7377764713019133,4.173426675610244,0.2321555644762544,0.0817563420894784,0.1963452173575127,F M S,48,18,6,0,2.162096319720149,5.729668021202087,96754,289,0
69,Shinji Okazaki,Leicester,EPL,36,2105,5,5,0,8.607689753174782,1.1344579346477983,8.607689753174782,0.368024740040727,0.0485041397236588,0.368024740040727,F S,46,20,1,0,3.8961080983281136,11.455140510573983,79642,1003,0
70,Jonathan Walters,Stoke,EPL,27,1718,5,5,3,5.665502769872546,2.374970312230289,5.665502769872546,0.2967958377698074,0.124416372584823,0.2967958377698074,F M S,32,24,1,0,1.4752982780337334,9.030860029160976,3306,512,0
71,Mame Biram Diouf,Stoke,EPL,26,1246,5,5,1,5.140000706538558,0.7568947486579418,5.140000706538558,0.3712681088189969,0.0546713702882943,0.3712681088189969,F M S,30,10,3,0,0.4125120677053928,5.4416851960122585,62049,512,0
72,Steven Davis,Southampton,EPL,34,2637,5,5,3,2.531915122643113,4.076437525451183,2.531915122643113,0.0864134854144407,0.1391275605956035,0.0864134854144407,M S,20,54,4,0,8.689562037587166,11.692602582275867,28973,180,0
73,Son Heung-Min,Tottenham,EPL,28,1110,4,4,1,4.179750610142946,0.770701140165329,4.179750610142946,0.3388986981196983,0.0624892816350266,0.3388986981196983,M S,38,18,0,0,4.450529301539064,7.979228865355253,91845,148,0
74,Steve Cook,Bournemouth,EPL,36,3199,4,4,0,2.054982139728964,0.9144859332591296,2.054982139728964,0.0578144396922809,0.0257279568594315,0.0578144396922809,D,25,6,5,0,4.040297022089362,4.234162652865052,90836,989,0
75,Matt Ritchie,Bournemouth,EPL,37,2985,4,4,6,4.234731961973012,3.577278535813093,4.234731961973012,0.1276803606625028,0.1078576442958721,0.1276803606625028,M S,77,41,5,0,5.387164267711341,9.965599801391363,92469,989,0
76,Adam Lallana,Liverpool,EPL,30,2115,4,4,6,3.533182168379426,5.648350628092885,3.533182168379426,0.1503481773778479,0.2403553458762929,0.1503481773778479,F M S,44,50,2,0,6.659513118676841,13.232816964387894,43530,31,0
77,Laurent Koscielny,Arsenal,EPL,33,2848,4,4,0,3.3445685878396034,0.7183357290923595,3.3445685878396034,0.105692125317965,0.0227002161581152,0.105692125317965,D,19,8,3,0,9.07553150691092,10.752093272283672,76277,11,0
78,Danny Welbeck,Arsenal,EPL,11,581,4,4,2,2.9756073653697968,0.7607895527034998,2.9756073653697968,0.4609374576304332,0.1178503610039844,0.4609374576304332,F M S,20,7,1,0,1.0047505777329206,3.8843204230070114,67063,11,0
79,Enner Valencia,West Ham,EPL,19,1014,4,4,2,4.24964202940464,1.4753213040530682,4.24964202940464,0.3771871623731929,0.1309456778745326,0.3771871623731929,F M S,34,12,1,0,0.6797344144433737,5.659650851041079,139503,379,0
80,Jesse Lingard,Manchester United,EPL,25,1641,4,4,1,3.2912293560802937,1.287450259551406,3.2912293560802937,0.1805061804065974,0.0706097034488888,0.1805061804065974,F M S,31,14,4,0,4.496428919956088,7.917209530249238,141660,985,0
81,Kevin Mirallas,Everton,EPL,23,985,4,4,2,3.339747339487076,1.830295286141336,3.339747339487076,0.3051545792424739,0.1672351022870256,0.3051545792424739,F M S,41,18,0,2,1.27415251173079,5.200867925770581,33639,29,0
82,Ramiro Funes Mori,Everton,EPL,28,2189,4,4,1,2.9086849503219128,0.7586106024682522,2.9086849503219128,0.1195896050840439,0.0311900202019838,0.1195896050840439,D S,24,6,4,1,5.725435012951493,6.417692754417658,11111,29,0
83,Wilfried Bony,Manchester City,EPL,26,1203,4,4,3,6.749871265143156,2.988752417266369,5.988702427595854,0.5049779001353982,0.2235974377007258,0.4480326005682684,F S,60,13,1,0,1.1061069779098034,8.198027778416872,81808,281,0
84,Toby Alderweireld,Tottenham,EPL,38,3420,4,4,2,3.025169899687171,0.8221090426668525,3.025169899687171,0.0796097342022939,0.0216344484912329,0.0796097342022939,D,40,10,3,0,10.825913385488091,11.274835960008204,42710,148,0
85,Eden Hazard,Chelsea,EPL,31,2183,4,4,3,2.578371874988079,4.175006851553917,2.578371874988079,0.1063002605354682,0.1721257978194468,0.1063002605354682,F M S,36,66,2,0,8.38061559945345,11.917042413726447,50202,631,0
86,Patrick van Aanholt,Sunderland,EPL,33,2970,4,4,3,2.541971801780164,3.797233390621841,2.541971801780164,0.0770294485387928,0.1150676785036921,0.0770294485387928,D M,46,30,2,0,5.070301602594554,9.13383346889168,52119,289,0
87,Andros Townsend,"Newcastle United,Tottenham",EPL,16,1149,4,4,2,1.4662206955254078,2.820960270240903,1.4662206955254078,0.1148475740620423,0.220962945449679,0.1148475740620423,M S,29,28,0,0,2.2661437056958675,5.224834270775318,61842,762,148
88,Wes Hoolahan,Norwich,EPL,30,2026,4,3,8,3.467650261707604,4.9119167206808925,2.7064814241603017,0.1540417194243259,0.2181996568910564,0.1202286911028761,M S,26,49,1,0,5.996438157744706,9.969735614955423,24589,1123,0
89,Craig Dawson,West Bromwich Albion,EPL,38,3387,4,4,0,4.993943145498633,3.273948136717081,4.993943145498633,0.132699995008821,0.0869959646603298,0.132699995008821,D,38,28,3,0,4.053239214234054,5.419560044072568,121477,984,0
90,Saido Berahino,West Bromwich Albion,EPL,31,1727,4,4,0,7.117999384179711,1.01411029137671,5.59569844044745,0.3709438011442814,0.0528488281551267,0.2916113836944241,F M S,35,18,0,0,2.118932444602251,7.960518106818199,128897,984,0
91,Steven Naismith,"Everton,Norwich",EPL,23,1343,4,4,1,3.011758133769036,2.0797792226076126,3.011758133769036,0.201830403603286,0.1393746314480157,0.201830403603286,M S,25,20,3,0,3.736898137256503,6.797230575233698,12763,29,1123
92,Benik Afobe,Bournemouth,EPL,15,950,4,4,0,3.3959608674049377,0.6378882434219122,3.3959608674049377,0.3217226084909941,0.0604315177978653,0.3217226084909941,F M S,14,12,0,0,0.5902239242568612,3.453085422515869,110858,989,0
93,Joselu,Stoke,EPL,22,1072,4,4,1,3.4205525713041425,0.8887681374326348,3.4205525713041425,0.287173256919191,0.074616727956098,0.287173256919191,F S,29,10,0,0,1.971493110060692,4.794702115468681,81999,512,0
94,Steven Fletcher,Sunderland,EPL,16,1021,4,4,0,3.1093490589410067,0.8061621347442269,3.1093490589410067,0.2740856173405392,0.0710622841596282,0.2740856173405392,F S,25,8,0,0,0.6958303805440664,3.5543333711102605,35099,289,0
95,Charlie Daniels,Bournemouth,EPL,37,3288,3,1,5,2.930393949151039,2.4895812459290028,1.4080562442541122,0.080211513206689,0.0681454720601004,0.0385416855179045,D,20,37,2,0,5.7503430880606174,7.959776733070612,61819,989,0
96,Dan Gosling,Bournemouth,EPL,34,2442,3,3,1,3.227647541090846,1.8973796423524616,3.227647541090846,0.1189550690819722,0.0699279966468966,0.1189550690819722,M S,40,27,6,0,2.6217275094240904,6.995542153716087,44983,989,0
97,Junior Stanislas,Bournemouth,EPL,21,1448,3,3,2,2.7332970118150115,3.781087350100279,2.7332970118150115,0.1698872452094965,0.235012335296288,0.1698872452094965,M S,44,34,1,0,2.572048222646117,7.68877577316016,87672,989,0
98,Marc Pugh,Bournemouth,EPL,26,1328,3,3,2,2.465306010097265,1.1982267489656806,2.465306010097265,0.1670764615276761,0.0812051260594211,0.1670764615276761,M S,22,13,1,0,1.5334023032337427,4.759834170341492,36939,989,0
99,Joel Campbell,Arsenal,EPL,19,891,3,3,2,2.594131173565984,2.830996423959732,2.594131173565984,0.2620334518753519,0.2859592347434073,0.2620334518753519,M S,19,13,0,0,3.569135617464781,7.517788831144571,131248,11,0
100,Ander Herrera,Manchester United,EPL,27,1535,3,2,2,2.770497489720583,2.137926956638694,2.0093286521732807,0.1624395922311742,0.1253507661872849,0.1178108004531565,M S,24,21,4,0,4.08173811994493,6.950198903679848,99343,985,0
101,Aleksandar Kolarov,Manchester City,EPL,29,2282,3,3,3,2.389819035306573,2.8848050395026803,1.628650197759271,0.0942522844774722,0.1137740813125509,0.0642324793156592,D S,39,38,3,0,6.37813544087112,8.196383122354746,46156,281,0
102,Mousa Dembélé,Tottenham,EPL,29,2286,3,3,1,1.482901319861412,0.8319706423208117,1.482901319861412,0.0583819417268272,0.0327547496976697,0.0583819417268272,M S,22,28,3,0,8.315913354977965,9.668302996084094,19368,148,0
103,Eric Dier,Tottenham,EPL,37,3271,3,3,2,1.645009628497064,1.3802226884290576,1.645009628497064,0.0452616528782438,0.0379761669087787,0.0452616528782438,D M,30,18,10,0,13.924120306968687,15.380162913352253,175722,148,0
104,Nacer Chadli,Tottenham,EPL,29,922,3,3,2,2.929527094587684,2.7604427840560675,2.929527094587684,0.2859625146560646,0.2694575385738026,0.2859625146560646,M S,25,24,1,0,3.0467007346451283,6.457757256925106,59631,148,0
105,Oscar,Chelsea,EPL,27,1785,3,2,3,5.171860884875059,3.2977483849972486,3.649523179978132,0.2607660950357173,0.1662730278149873,0.1840095720997377,M S,52,29,4,0,5.516653552651405,10.23574398085475,85314,631,0
106,Dwight Gayle,Crystal Palace,EPL,16,755,3,3,0,3.8905645720660686,0.7147573223337531,3.8905645720660686,0.4637759092529088,0.085202859615944,0.4637759092529088,F M S,22,8,1,1,0.9086985690519214,4.844457700848579,196522,873,0
107,Robert Huth,Leicester,EPL,35,3150,3,3,0,3.4519019406288862,0.6899090074002743,3.4519019406288862,0.0986257697322539,0.0197116859257221,0.0986257697322539,D,28,2,8,0,3.964780082926154,4.601796388626099,2998,1003,0
108,Jeremain Lens,Sunderland,EPL,20,1299,3,3,3,1.3396054739132524,2.981416942551732,1.3396054739132524,0.0928133122803639,0.2065646842414595,0.0928133122803639,F M S,26,18,3,1,2.447784989140928,5.824112061411142,38497,289,0
109,Russell Martin,Norwich,EPL,30,2699,3,3,0,1.842231691814959,1.0656026415526867,1.842231691814959,0.0614304750883091,0.0355332485141688,0.0614304750883091,D,18,8,4,1,2.831972212530673,3.9536125557497135,67303,1123,0
110,Robbie Brady,Norwich,EPL,36,2996,3,3,2,2.7942690635100007,5.04878652561456,2.7942690635100007,0.0839399918944926,0.1516658168575802,0.0839399918944926,D M S,53,54,3,0,3.0419109743088484,6.695630925707519,128229,1123,0
111,Jonny Howson,Norwich,EPL,36,2960,3,3,4,2.2518839286640286,2.8945628935471177,2.2518839286640286,0.0684694437769468,0.0880103582497434,0.0684694437769468,M S,35,26,7,0,5.196513916365802,8.286483568139374,45395,1123,0
112,Cameron Jerome,Norwich,EPL,34,1770,3,3,2,8.21538513712585,0.3745397683233022,8.21538513712585,0.4177314476504669,0.0190443949994899,0.4177314476504669,F S,46,8,2,0,1.1840085471048951,6.644691305235028,35855,1123,0
113,Craig Gardner,West Bromwich Albion,EPL,34,2037,3,3,3,4.136259423568845,3.020390424877405,3.3750905860215425,0.182750784546488,0.133448766931255,0.149120349897859,M S,46,24,5,0,1.7018218850716949,5.186484510079026,37171,984,0
114,Virgil van Dijk,Southampton,EPL,34,3060,3,3,0,3.299716655164957,1.3406091406941414,3.299716655164957,0.0970504898577928,0.0394296806086512,0.0970504898577928,D,29,9,2,0,5.4218559535220265,5.70062496419996,139208,180,0
115,Papiss Demba Cissé,Newcastle United,EPL,21,1079,3,3,0,3.089113302528858,0.6837777215987444,3.089113302528858,0.2576646869579214,0.0570342863242696,0.2576646869579214,F S,23,10,1,0,0.4369379822164774,2.879534563049674,33952,762,0
